"Ch1","Ch2","Ch3","Ch4","No"
0.19,0.262,0.286,0.262,13557
0.126,0.218,0.446,0.21,13558
0.14,0.252,0.296,0.312,13559
0.21,0.32,0.246,0.224,13560
0.318,0.33,0.09,0.262,13561
0.206,0.264,0.238,0.292,13562
0.196,0.394,0.12,0.29,13563
0.194,0.176,0.276,0.354,13564
0.184,0.248,0.24,0.328,13565
0.316,0.222,0.226,0.236,13566
0.134,0.422,0.19,0.254,13567
0.332,0.198,0.16,0.31,13568
0.274,0.108,0.502,0.116,13569
0.088,0.45,0.12,0.342,13570
0.084,0.568,0.092,0.256,13571
0.088,0.104,0.466,0.342,13572
0.08,0.1,0.7,0.12,13573
0.492,0.154,0.236,0.118,13574
0.172,0.512,0.188,0.128,13575
0.096,0.462,0.27,0.172,13576
0.158,0.138,0.572,0.132,13577
0.112,0.174,0.364,0.35,13578
0.156,0.578,0.096,0.17,13579
0.084,0.194,0.562,0.16,13580
0.046,0.134,0.624,0.196,13581
0.388,0.104,0.26,0.248,13582
0.132,0.314,0.39,0.164,13583
0.11,0.494,0.102,0.294,13584
0.102,0.496,0.17,0.232,13585
0.276,0.638,0.052,0.034,13586
0.446,0.236,0.046,0.272,13587
0.054,0.418,0.228,0.3,13588
0.454,0.204,0.112,0.23,13589
0.066,0.816,0.036,0.082,13590
0.034,0.028,0.696,0.242,13591
0.082,0.516,0.11,0.292,13592
0.056,0.48,0.068,0.396,13593
0.502,0.094,0.042,0.362,13594
0.038,0.066,0.414,0.482,13595
0.054,0.19,0.602,0.154,13596
0.062,0.66,0.046,0.232,13597
0.11,0.044,0.23,0.616,13598
0.862,0.02,0.05,0.068,13599
0.036,0.692,0.062,0.21,13600
0.036,0.024,0.896,0.044,13601
0.084,0.058,0.804,0.054,13602
0.19,0.056,0.052,0.702,13603
0.064,0.32,0.042,0.574,13604
0.394,0.134,0.224,0.248,13605
0.346,0.1,0.132,0.422,13606
0.254,0.12,0.272,0.354,13607
0.08,0.064,0.286,0.57,13608
0.116,0.1,0.552,0.232,13609
0.37,0.1,0.128,0.402,13610
0.316,0.108,0.136,0.44,13611
0.142,0.236,0.096,0.526,13612
0.108,0.138,0.534,0.22,13613
0.522,0.124,0.134,0.22,13614
0.132,0.376,0.278,0.214,13615
0.124,0.086,0.266,0.524,13616
0.124,0.138,0.246,0.492,13617
0.298,0.198,0.32,0.184,13618
0.068,0.26,0.132,0.54,13619
0.334,0.104,0.254,0.308,13620
0.276,0.206,0.124,0.394,13621
0.12,0.106,0.418,0.356,13622
0.128,0.15,0.498,0.224,13623
0.3,0.364,0.136,0.2,13624
0.068,0.5,0.348,0.084,13625
0.242,0.436,0.198,0.124,13626
0.216,0.306,0.086,0.392,13627
0.046,0.372,0.432,0.15,13628
0.306,0.18,0.41,0.104,13629
0.468,0.234,0.086,0.212,13630
0.26,0.116,0.484,0.14,13631
0.422,0.172,0.196,0.21,13632
0.486,0.184,0.142,0.188,13633
0.15,0.298,0.124,0.428,13634
0.148,0.504,0.09,0.258,13635
0.414,0.386,0.12,0.08,13636
0.094,0.578,0.19,0.138,13637
0.074,0.408,0.084,0.434,13638
0.15,0.542,0.2,0.108,13639
0.11,0.166,0.258,0.466,13640
0.508,0.22,0.078,0.194,13641
0.168,0.18,0.55,0.102,13642
0.362,0.316,0.164,0.158,13643
0.268,0.292,0.096,0.344,13644
0.102,0.322,0.18,0.396,13645
0.496,0.232,0.172,0.1,13646
0.14,0.186,0.568,0.106,13647
0.5,0.132,0.072,0.296,13648
0.096,0.226,0.404,0.274,13649
0.42,0.136,0.204,0.24,13650
0.11,0.284,0.252,0.354,13651
0.124,0.232,0.354,0.29,13652
0.3,0.27,0.164,0.266,13653
0.144,0.208,0.436,0.212,13654
0.354,0.232,0.23,0.184,13655
0.108,0.184,0.342,0.366,13656
0.122,0.174,0.45,0.254,13657
0.124,0.156,0.406,0.314,13658
0.108,0.15,0.514,0.228,13659
0.116,0.518,0.202,0.164,13660
0.194,0.146,0.194,0.466,13661
0.186,0.114,0.518,0.182,13662
0.318,0.208,0.276,0.198,13663
0.354,0.45,0.062,0.134,13664
0.184,0.09,0.254,0.472,13665
0.126,0.562,0.094,0.218,13666
0.17,0.194,0.23,0.406,13667
0.162,0.474,0.148,0.216,13668
0.122,0.712,0.064,0.102,13669
0.156,0.546,0.07,0.228,13670
0.11,0.49,0.248,0.152,13671
0.204,0.1,0.528,0.168,13672
0.234,0.308,0.17,0.288,13673
0.088,0.692,0.112,0.108,13674
0.086,0.084,0.712,0.118,13675
0.146,0.202,0.51,0.142,13676
0.172,0.21,0.516,0.102,13677
0.526,0.108,0.19,0.176,13678
0.164,0.708,0.066,0.062,13679
0.24,0.51,0.072,0.178,13680
0.424,0.168,0.14,0.268,13681
0.222,0.22,0.208,0.35,13682
0.216,0.18,0.124,0.48,13683
0.092,0.338,0.2,0.37,13684
0.362,0.178,0.174,0.286,13685
0.446,0.16,0.164,0.23,13686
0.11,0.242,0.146,0.502,13687
0.146,0.426,0.184,0.244,13688
0.266,0.426,0.204,0.104,13689
0.132,0.14,0.394,0.334,13690
0.456,0.108,0.118,0.318,13691
0.088,0.198,0.36,0.354,13692
0.084,0.576,0.112,0.228,13693
0.126,0.106,0.242,0.526,13694
0.116,0.672,0.102,0.11,13695
0.586,0.202,0.08,0.132,13696
0.176,0.11,0.19,0.524,13697
0.526,0.348,0.062,0.064,13698
0.184,0.278,0.094,0.444,13699
0.102,0.32,0.196,0.382,13700
0.156,0.624,0.062,0.158,13701
0.174,0.556,0.108,0.162,13702
0.492,0.172,0.126,0.21,13703
0.438,0.094,0.316,0.152,13704
0.48,0.148,0.188,0.184,13705
0.146,0.11,0.312,0.432,13706
0.07,0.658,0.116,0.156,13707
0.184,0.142,0.308,0.366,13708
0.406,0.142,0.082,0.37,13709
0.204,0.096,0.398,0.302,13710
0.386,0.126,0.098,0.39,13711
0.126,0.272,0.4,0.202,13712
0.17,0.128,0.306,0.396,13713
0.46,0.204,0.064,0.272,13714
0.44,0.174,0.22,0.166,13715
0.366,0.11,0.14,0.384,13716
0.112,0.29,0.288,0.31,13717
0.268,0.368,0.178,0.186,13718
0.088,0.408,0.112,0.392,13719
0.37,0.136,0.09,0.404,13720
0.226,0.094,0.15,0.53,13721
0.09,0.366,0.114,0.43,13722
0.206,0.238,0.09,0.466,13723
0.102,0.126,0.178,0.594,13724
0.11,0.654,0.06,0.176,13725
0.094,0.67,0.09,0.146,13726
0.496,0.058,0.098,0.348,13727
0.58,0.086,0.152,0.182,13728
0.202,0.272,0.09,0.436,13729
0.266,0.078,0.116,0.54,13730
0.43,0.102,0.136,0.332,13731
0.094,0.596,0.114,0.196,13732
0.086,0.106,0.48,0.328,13733
0.66,0.084,0.102,0.154,13734
0.166,0.234,0.06,0.54,13735
0.092,0.252,0.096,0.56,13736
0.108,0.686,0.046,0.16,13737
0.092,0.15,0.46,0.298,13738
0.372,0.238,0.086,0.304,13739
0.114,0.568,0.058,0.26,13740
0.228,0.094,0.406,0.272,13741
0.34,0.366,0.15,0.144,13742
0.172,0.116,0.454,0.258,13743
0.14,0.492,0.186,0.182,13744
0.582,0.116,0.09,0.212,13745
0.238,0.136,0.13,0.496,13746
0.148,0.086,0.468,0.298,13747
0.152,0.484,0.204,0.16,13748
0.404,0.124,0.252,0.22,13749
0.078,0.154,0.682,0.086,13750
0.098,0.614,0.156,0.132,13751
0.064,0.142,0.54,0.254,13752
0.192,0.172,0.498,0.138,13753
0.598,0.164,0.14,0.098,13754
0.236,0.468,0.142,0.154,13755
0.582,0.186,0.092,0.14,13756
0.204,0.136,0.298,0.362,13757
0.542,0.216,0.07,0.172,13758
0.132,0.398,0.156,0.314,13759
0.162,0.376,0.15,0.312,13760
0.126,0.362,0.268,0.244,13761
0.16,0.114,0.418,0.308,13762
0.182,0.088,0.45,0.28,13763
0.314,0.17,0.11,0.406,13764
0.318,0.178,0.156,0.348,13765
0.366,0.114,0.148,0.372,13766
0.586,0.094,0.104,0.216,13767
0.094,0.146,0.518,0.242,13768
0.44,0.136,0.26,0.164,13769
0.218,0.32,0.168,0.294,13770
0.134,0.13,0.502,0.234,13771
0.136,0.586,0.126,0.152,13772
0.142,0.332,0.256,0.27,13773
0.1,0.152,0.45,0.298,13774
0.144,0.13,0.21,0.516,13775
0.108,0.518,0.156,0.218,13776
0.198,0.146,0.2,0.456,13777
0.488,0.106,0.222,0.184,13778
0.216,0.198,0.158,0.428,13779
0.166,0.274,0.374,0.186,13780
0.146,0.32,0.14,0.394,13781
0.17,0.322,0.14,0.368,13782
0.11,0.518,0.168,0.204,13783
0.082,0.492,0.128,0.298,13784
0.072,0.67,0.1,0.158,13785
0.122,0.402,0.278,0.198,13786
0.226,0.248,0.12,0.406,13787
0.048,0.234,0.61,0.108,13788
0.174,0.074,0.484,0.268,13789
0.37,0.148,0.162,0.32,13790
0.404,0.27,0.104,0.222,13791
0.382,0.19,0.24,0.188,13792
0.15,0.53,0.092,0.228,13793
0.536,0.146,0.086,0.232,13794
0.36,0.424,0.076,0.14,13795
0.536,0.192,0.096,0.176,13796
0.152,0.166,0.12,0.562,13797
0.222,0.298,0.092,0.388,13798
0.238,0.13,0.138,0.494,13799
0.098,0.124,0.186,0.592,13800
0.1,0.144,0.636,0.12,13801
0.284,0.074,0.146,0.496,13802
0.368,0.128,0.27,0.234,13803
0.28,0.274,0.096,0.35,13804
0.122,0.552,0.082,0.244,13805
0.122,0.104,0.634,0.14,13806
0.122,0.182,0.22,0.476,13807
0.276,0.088,0.24,0.396,13808
0.104,0.18,0.582,0.134,13809
0.096,0.328,0.104,0.472,13810
0.156,0.214,0.14,0.49,13811
0.112,0.202,0.144,0.542,13812
0.128,0.528,0.17,0.174,13813
0.486,0.11,0.104,0.3,13814
0.274,0.426,0.094,0.206,13815
0.206,0.052,0.576,0.166,13816
0.468,0.26,0.114,0.158,13817
0.13,0.18,0.292,0.398,13818
0.638,0.118,0.074,0.17,13819
0.178,0.31,0.286,0.226,13820
0.152,0.078,0.154,0.616,13821
0.632,0.078,0.082,0.208,13822
0.076,0.08,0.586,0.258,13823
0.182,0.5,0.086,0.232,13824
0.104,0.12,0.248,0.528,13825
0.502,0.078,0.112,0.308,13826
0.18,0.202,0.35,0.268,13827
0.156,0.46,0.27,0.114,13828
0.04,0.054,0.644,0.262,13829
0.034,0.458,0.422,0.086,13830
0.078,0.404,0.15,0.368,13831
0.134,0.098,0.392,0.376,13832
0.254,0.108,0.362,0.276,13833
0.11,0.25,0.344,0.296,13834
0.13,0.096,0.45,0.324,13835
0.264,0.072,0.194,0.47,13836
0.26,0.132,0.052,0.556,13837
0.372,0.198,0.24,0.19,13838
0.316,0.11,0.09,0.484,13839
0.282,0.192,0.326,0.2,13840
0.126,0.176,0.27,0.428,13841
0.102,0.324,0.096,0.478,13842
0.302,0.1,0.126,0.472,13843
0.15,0.468,0.158,0.224,13844
0.132,0.322,0.194,0.352,13845
0.202,0.202,0.358,0.238,13846
0.176,0.144,0.116,0.564,13847
0.094,0.21,0.352,0.344,13848
0.092,0.112,0.208,0.588,13849
0.256,0.118,0.444,0.182,13850
0.18,0.19,0.258,0.372,13851
0.558,0.164,0.138,0.14,13852
0.394,0.098,0.344,0.164,13853
0.09,0.248,0.346,0.316,13854
0.32,0.14,0.156,0.384,13855
0.174,0.466,0.292,0.068,13856
0.122,0.2,0.256,0.422,13857
0.17,0.492,0.126,0.212,13858
0.59,0.138,0.112,0.16,13859
0.092,0.372,0.186,0.35,13860
0.124,0.368,0.096,0.412,13861
0.526,0.208,0.16,0.106,13862
0.224,0.32,0.122,0.334,13863
0.164,0.368,0.11,0.358,13864
0.152,0.146,0.15,0.552,13865
0.146,0.12,0.284,0.45,13866
0.216,0.132,0.114,0.538,13867
0.446,0.128,0.176,0.25,13868
0.128,0.092,0.416,0.364,13869
0.11,0.146,0.346,0.398,13870
0.106,0.7,0.066,0.128,13871
0.07,0.256,0.402,0.272,13872
0.318,0.236,0.092,0.354,13873
0.326,0.182,0.4,0.092,13874
0.076,0.214,0.454,0.256,13875
0.08,0.668,0.1,0.152,13876
0.264,0.184,0.138,0.414,13877
0.084,0.246,0.23,0.44,13878
0.14,0.212,0.098,0.55,13879
0.076,0.32,0.236,0.368,13880
0.244,0.506,0.106,0.144,13881
0.126,0.372,0.344,0.158,13882
0.448,0.214,0.178,0.16,13883
0.092,0.12,0.308,0.48,13884
0.192,0.56,0.08,0.168,13885
0.164,0.142,0.34,0.354,13886
0.148,0.104,0.372,0.376,13887
0.09,0.122,0.652,0.136,13888
0.098,0.608,0.176,0.118,13889
0.364,0.158,0.286,0.192,13890
0.266,0.138,0.252,0.344,13891
0.05,0.398,0.468,0.084,13892
0.21,0.462,0.092,0.236,13893
0.366,0.09,0.262,0.282,13894
0.152,0.118,0.446,0.284,13895
0.522,0.1,0.22,0.158,13896
0.366,0.436,0.082,0.116,13897
0.114,0.36,0.102,0.424,13898
0.498,0.208,0.154,0.14,13899
0.122,0.502,0.09,0.286,13900
0.14,0.55,0.086,0.224,13901
0.1,0.426,0.19,0.284,13902
0.268,0.082,0.53,0.12,13903
0.078,0.066,0.43,0.426,13904
0.186,0.328,0.102,0.384,13905
0.568,0.072,0.104,0.256,13906
0.114,0.114,0.13,0.642,13907
0.234,0.146,0.092,0.528,13908
0.112,0.24,0.398,0.25,13909
0.356,0.19,0.176,0.278,13910
0.142,0.166,0.556,0.136,13911
0.164,0.186,0.228,0.422,13912
0.102,0.186,0.508,0.204,13913
0.286,0.354,0.136,0.224,13914
0.314,0.182,0.172,0.332,13915
0.368,0.158,0.158,0.316,13916
0.166,0.294,0.188,0.352,13917
0.396,0.214,0.232,0.158,13918
0.128,0.344,0.382,0.146,13919
0.098,0.492,0.162,0.248,13920
0.412,0.212,0.186,0.19,13921
0.142,0.248,0.444,0.166,13922
0.286,0.214,0.2,0.3,13923
0.126,0.186,0.47,0.218,13924
0.192,0.182,0.434,0.192,13925
0.306,0.18,0.262,0.252,13926
0.122,0.176,0.426,0.276,13927
0.104,0.138,0.132,0.626,13928
0.138,0.098,0.138,0.626,13929
0.226,0.086,0.46,0.228,13930
0.072,0.116,0.62,0.192,13931
0.108,0.236,0.066,0.59,13932
0.452,0.144,0.068,0.336,13933
0.148,0.126,0.11,0.616,13934
0.078,0.192,0.132,0.598,13935
0.508,0.112,0.118,0.262,13936
0.07,0.252,0.118,0.56,13937
0.576,0.112,0.098,0.214,13938
0.09,0.21,0.128,0.572,13939
0.46,0.104,0.082,0.354,13940
0.508,0.202,0.042,0.248,13941
0.082,0.134,0.212,0.572,13942
0.058,0.588,0.098,0.256,13943
0.07,0.176,0.152,0.602,13944
0.184,0.118,0.104,0.594,13945
0.062,0.488,0.076,0.374,13946
0.3,0.132,0.274,0.294,13947
0.174,0.14,0.198,0.488,13948
0.084,0.25,0.362,0.304,13949
0.164,0.402,0.1,0.334,13950
0.256,0.332,0.236,0.176,13951
0.072,0.23,0.554,0.144,13952
0.09,0.222,0.126,0.562,13953
0.448,0.102,0.294,0.156,13954
0.092,0.114,0.354,0.44,13955
0.516,0.11,0.224,0.15,13956
0.158,0.252,0.306,0.284,13957
0.096,0.374,0.27,0.26,13958
0.122,0.4,0.182,0.296,13959
0.072,0.392,0.184,0.352,13960
0.308,0.148,0.116,0.428,13961
0.314,0.104,0.238,0.344,13962
0.346,0.228,0.336,0.09,13963
0.102,0.084,0.364,0.45,13964
0.384,0.068,0.408,0.14,13965
0.244,0.262,0.41,0.084,13966
0.366,0.384,0.12,0.13,13967
0.166,0.49,0.1,0.244,13968
0.134,0.3,0.216,0.35,13969
0.13,0.494,0.162,0.214,13970
0.256,0.438,0.096,0.21,13971
0.126,0.368,0.338,0.168,13972
0.344,0.4,0.086,0.17,13973
0.134,0.196,0.288,0.382,13974
0.15,0.36,0.102,0.388,13975
0.174,0.312,0.324,0.19,13976
0.17,0.296,0.396,0.138,13977
0.102,0.398,0.102,0.398,13978
0.158,0.306,0.214,0.322,13979
0.074,0.472,0.344,0.11,13980
0.198,0.08,0.354,0.368,13981
0.138,0.19,0.356,0.316,13982
0.296,0.426,0.172,0.106,13983
0.354,0.458,0.068,0.12,13984
0.516,0.222,0.086,0.176,13985
0.118,0.324,0.086,0.472,13986
0.246,0.444,0.084,0.226,13987
0.11,0.09,0.28,0.52,13988
0.066,0.354,0.26,0.32,13989
0.18,0.126,0.238,0.456,13990
0.652,0.072,0.066,0.21,13991
0.078,0.722,0.068,0.132,13992
0.086,0.686,0.108,0.12,13993
0.134,0.38,0.088,0.398,13994
0.074,0.284,0.108,0.534,13995
0.074,0.654,0.146,0.126,13996
0.096,0.21,0.554,0.14,13997
0.142,0.348,0.056,0.454,13998
0.292,0.094,0.174,0.44,13999
0.292,0.102,0.094,0.512,14000
0.102,0.164,0.214,0.52,14001
0.11,0.1,0.622,0.168,14002
0.12,0.604,0.082,0.194,14003
0.214,0.09,0.536,0.16,14004
0.172,0.164,0.464,0.2,14005
0.206,0.3,0.312,0.182,14006
0.224,0.436,0.098,0.242,14007
0.1,0.184,0.22,0.496,14008
0.122,0.168,0.484,0.226,14009
0.306,0.19,0.386,0.118,14010
0.342,0.096,0.304,0.258,14011
0.102,0.59,0.092,0.216,14012
0.274,0.312,0.084,0.33,14013
0.416,0.092,0.088,0.404,14014
0.094,0.114,0.152,0.64,14015
0.088,0.402,0.074,0.436,14016
0.112,0.282,0.096,0.51,14017
0.098,0.104,0.612,0.186,14018
0.072,0.134,0.206,0.588,14019
0.558,0.048,0.146,0.248,14020
0.132,0.088,0.324,0.456,14021
0.066,0.11,0.536,0.288,14022
0.12,0.328,0.282,0.27,14023
0.122,0.39,0.1,0.388,14024
0.116,0.118,0.434,0.332,14025
0.142,0.102,0.184,0.572,14026
0.086,0.14,0.572,0.202,14027
0.146,0.094,0.156,0.604,14028
0.114,0.496,0.132,0.258,14029
0.172,0.15,0.53,0.148,14030
0.432,0.144,0.106,0.318,14031
0.108,0.102,0.16,0.63,14032
0.138,0.104,0.54,0.218,14033
0.526,0.134,0.098,0.242,14034
0.252,0.276,0.202,0.27,14035
0.076,0.166,0.588,0.17,14036
0.18,0.628,0.076,0.116,14037
0.182,0.536,0.094,0.188,14038
0.452,0.122,0.294,0.132,14039
0.424,0.206,0.092,0.278,14040
0.092,0.174,0.554,0.18,14041
0.186,0.226,0.228,0.36,14042
0.104,0.518,0.086,0.292,14043
0.176,0.124,0.18,0.52,14044
0.104,0.232,0.174,0.49,14045
0.222,0.34,0.082,0.356,14046
0.312,0.11,0.188,0.39,14047
0.084,0.462,0.144,0.31,14048
0.182,0.144,0.302,0.372,14049
0.146,0.404,0.23,0.22,14050
0.318,0.146,0.202,0.334,14051
0.084,0.234,0.408,0.274,14052
0.336,0.256,0.112,0.296,14053
0.188,0.252,0.1,0.46,14054
0.396,0.216,0.154,0.234,14055
0.144,0.226,0.17,0.46,14056
0.392,0.16,0.2,0.248,14057
0.14,0.134,0.24,0.486,14058
0.144,0.214,0.136,0.506,14059
0.312,0.118,0.182,0.388,14060
0.152,0.394,0.096,0.358,14061
0.182,0.466,0.162,0.19,14062
0.152,0.214,0.282,0.352,14063
0.39,0.124,0.252,0.234,14064
0.552,0.166,0.11,0.172,14065
0.226,0.316,0.172,0.286,14066
0.184,0.464,0.076,0.276,14067
0.174,0.176,0.394,0.256,14068
0.43,0.164,0.152,0.254,14069
0.128,0.258,0.494,0.12,14070
0.096,0.226,0.238,0.44,14071
0.17,0.294,0.226,0.31,14072
0.27,0.134,0.298,0.298,14073
0.142,0.178,0.158,0.522,14074
0.14,0.228,0.348,0.284,14075
0.306,0.208,0.152,0.334,14076
0.116,0.524,0.148,0.212,14077
0.104,0.356,0.096,0.444,14078
0.462,0.152,0.234,0.152,14079
0.348,0.1,0.124,0.428,14080
0.102,0.518,0.108,0.272,14081
0.232,0.136,0.376,0.256,14082
0.644,0.09,0.09,0.176,14083
0.274,0.16,0.16,0.406,14084
0.106,0.342,0.124,0.428,14085
0.292,0.104,0.104,0.5,14086
0.246,0.146,0.264,0.344,14087
0.204,0.152,0.146,0.498,14088
0.148,0.16,0.248,0.444,14089
0.07,0.152,0.424,0.354,14090
0.13,0.414,0.128,0.328,14091
0.516,0.18,0.106,0.198,14092
0.118,0.168,0.516,0.198,14093
0.158,0.322,0.106,0.414,14094
0.282,0.144,0.132,0.442,14095
0.144,0.362,0.086,0.408,14096
0.102,0.246,0.218,0.434,14097
0.198,0.144,0.458,0.2,14098
0.07,0.052,0.472,0.406,14099
0.268,0.126,0.24,0.366,14100
0.08,0.442,0.082,0.396,14101
0.074,0.07,0.748,0.108,14102
0.156,0.134,0.092,0.618,14103
0.08,0.16,0.158,0.602,14104
0.49,0.11,0.102,0.298,14105
0.764,0.07,0.066,0.1,14106
0.082,0.106,0.73,0.082,14107
0.152,0.14,0.138,0.57,14108
0.072,0.328,0.124,0.476,14109
0.118,0.228,0.07,0.584,14110
0.212,0.102,0.08,0.606,14111
0.326,0.126,0.07,0.478,14112
0.11,0.086,0.276,0.528,14113
0.236,0.118,0.136,0.51,14114
0.092,0.208,0.162,0.538,14115
0.68,0.082,0.108,0.13,14116
0.08,0.082,0.35,0.488,14117
0.054,0.65,0.1,0.196,14118
0.062,0.078,0.698,0.162,14119
0.234,0.124,0.064,0.578,14120
0.154,0.136,0.082,0.628,14121
0.082,0.688,0.074,0.156,14122
0.57,0.074,0.084,0.272,14123
0.07,0.088,0.552,0.29,14124
0.056,0.334,0.48,0.13,14125
0.124,0.142,0.048,0.686,14126
0.084,0.11,0.516,0.29,14127
0.092,0.154,0.07,0.684,14128
0.118,0.12,0.06,0.702,14129
0.186,0.106,0.086,0.622,14130
0.082,0.078,0.102,0.738,14131
0.178,0.07,0.112,0.64,14132
0.1,0.17,0.062,0.668,14133
0.064,0.074,0.72,0.142,14134
0.076,0.164,0.11,0.65,14135
0.106,0.046,0.694,0.154,14136
0.194,0.448,0.114,0.244,14137
0.206,0.376,0.076,0.342,14138
0.432,0.198,0.104,0.266,14139
0.224,0.272,0.194,0.31,14140
0.3,0.266,0.112,0.322,14141
0.642,0.08,0.116,0.162,14142
0.086,0.472,0.31,0.132,14143
0.076,0.52,0.086,0.318,14144
0.198,0.066,0.386,0.35,14145
0.194,0.242,0.214,0.35,14146
0.228,0.126,0.258,0.388,14147
0.228,0.11,0.152,0.51,14148
0.466,0.096,0.116,0.322,14149
0.082,0.154,0.614,0.15,14150
0.124,0.072,0.468,0.336,14151
0.226,0.138,0.108,0.528,14152
0.032,0.14,0.736,0.092,14153
0.194,0.19,0.116,0.5,14154
0.194,0.28,0.21,0.316,14155
0.36,0.134,0.11,0.396,14156
0.372,0.104,0.11,0.414,14157
0.104,0.104,0.344,0.448,14158
0.098,0.634,0.056,0.212,14159
0.068,0.108,0.642,0.182,14160
0.094,0.192,0.074,0.64,14161
0.07,0.094,0.362,0.474,14162
0.272,0.112,0.122,0.494,14163
0.122,0.38,0.364,0.134,14164
0.14,0.076,0.55,0.234,14165
0.112,0.734,0.052,0.102,14166
0.102,0.092,0.11,0.696,14167
0.078,0.58,0.126,0.216,14168
0.22,0.144,0.192,0.444,14169
0.094,0.074,0.636,0.196,14170
0.114,0.11,0.078,0.698,14171
0.16,0.086,0.58,0.174,14172
0.224,0.118,0.14,0.518,14173
0.136,0.752,0.03,0.082,14174
0.598,0.266,0.062,0.074,14175
0.094,0.396,0.15,0.36,14176
0.07,0.59,0.228,0.112,14177
0.128,0.624,0.06,0.188,14178
0.048,0.576,0.224,0.152,14179
0.118,0.332,0.158,0.392,14180
0.218,0.3,0.08,0.402,14181
0.076,0.062,0.664,0.198,14182
0.058,0.508,0.182,0.252,14183
0.042,0.258,0.538,0.162,14184
0.622,0.082,0.064,0.232,14185
0.084,0.41,0.154,0.352,14186
0.532,0.18,0.058,0.23,14187
0.066,0.264,0.258,0.412,14188
0.48,0.212,0.106,0.202,14189
0.076,0.238,0.474,0.212,14190
0.532,0.11,0.06,0.298,14191
0.044,0.786,0.076,0.094,14192
0.204,0.06,0.15,0.586,14193
0.364,0.306,0.096,0.234,14194
0.14,0.172,0.506,0.182,14195
0.498,0.172,0.096,0.234,14196
0.118,0.456,0.158,0.268,14197
0.114,0.36,0.322,0.204,14198
0.376,0.13,0.134,0.36,14199
0.142,0.174,0.414,0.27,14200
0.444,0.158,0.18,0.218,14201
0.1,0.128,0.336,0.436,14202
0.144,0.21,0.236,0.41,14203
0.1,0.342,0.12,0.438,14204
0.092,0.436,0.144,0.328,14205
0.128,0.092,0.606,0.174,14206
0.184,0.162,0.17,0.484,14207
0.248,0.166,0.314,0.272,14208
0.486,0.184,0.158,0.172,14209
0.138,0.536,0.112,0.214,14210
0.196,0.11,0.424,0.27,14211
0.114,0.122,0.372,0.392,14212
0.132,0.092,0.408,0.368,14213
0.212,0.348,0.078,0.362,14214
0.258,0.13,0.228,0.384,14215
0.054,0.342,0.416,0.188,14216
0.606,0.136,0.094,0.164,14217
0.094,0.392,0.388,0.126,14218
0.164,0.266,0.118,0.452,14219
0.18,0.406,0.156,0.258,14220
0.136,0.542,0.06,0.262,14221
0.08,0.17,0.616,0.134,14222
0.072,0.308,0.072,0.548,14223
0.18,0.252,0.128,0.44,14224
0.474,0.098,0.23,0.198,14225
0.174,0.4,0.06,0.366,14226
0.13,0.536,0.108,0.226,14227
0.32,0.186,0.074,0.42,14228
0.202,0.144,0.182,0.472,14229
0.094,0.314,0.074,0.518,14230
0.054,0.114,0.67,0.162,14231
0.246,0.352,0.094,0.308,14232
0.308,0.49,0.058,0.144,14233
0.052,0.796,0.08,0.072,14234
0.73,0.078,0.09,0.102,14235
0.118,0.14,0.224,0.518,14236
0.752,0.146,0.042,0.06,14237
0.262,0.212,0.084,0.442,14238
0.324,0.052,0.116,0.508,14239
0.114,0.284,0.082,0.52,14240
0.228,0.162,0.118,0.492,14241
0.626,0.064,0.142,0.168,14242
0.13,0.444,0.082,0.344,14243
0.604,0.174,0.088,0.134,14244
0.07,0.164,0.514,0.252,14245
0.088,0.366,0.078,0.468,14246
0.214,0.158,0.094,0.534,14247
0.06,0.06,0.306,0.574,14248
0.062,0.63,0.25,0.058,14249
0.234,0.142,0.108,0.516,14250
0.526,0.07,0.08,0.324,14251
0.276,0.058,0.258,0.408,14252
0.282,0.084,0.092,0.542,14253
0.086,0.11,0.296,0.508,14254
0.392,0.088,0.094,0.426,14255
0.176,0.102,0.39,0.332,14256
0.088,0.224,0.258,0.43,14257
0.088,0.074,0.244,0.594,14258
0.058,0.082,0.33,0.53,14259
0.252,0.1,0.2,0.448,14260
0.17,0.21,0.09,0.53,14261
0.176,0.33,0.086,0.408,14262
0.104,0.08,0.316,0.5,14263
0.154,0.24,0.094,0.512,14264
0.192,0.116,0.13,0.562,14265
0.252,0.106,0.292,0.35,14266
0.094,0.1,0.358,0.448,14267
0.118,0.308,0.094,0.48,14268
0.06,0.334,0.288,0.318,14269
0.112,0.248,0.096,0.544,14270
0.108,0.076,0.252,0.564,14271
0.068,0.336,0.11,0.486,14272
0.088,0.068,0.428,0.416,14273
0.262,0.078,0.178,0.482,14274
0.218,0.132,0.078,0.572,14275
0.116,0.108,0.392,0.384,14276
0.07,0.168,0.192,0.57,14277
0.118,0.426,0.088,0.368,14278
0.354,0.086,0.148,0.412,14279
0.112,0.244,0.246,0.398,14280
0.184,0.294,0.09,0.432,14281
0.066,0.11,0.332,0.492,14282
0.096,0.38,0.078,0.446,14283
0.154,0.506,0.028,0.312,14284
0.068,0.06,0.43,0.442,14285
0.118,0.386,0.15,0.346,14286
0.162,0.078,0.304,0.456,14287
0.442,0.058,0.08,0.42,14288
0.338,0.108,0.152,0.402,14289
0.182,0.11,0.208,0.5,14290
0.384,0.086,0.256,0.274,14291
