"No","Ch1","Ch2","Ch3","Ch4"
25975,0.312,0.234,0.212,0.242
25976,0.318,0.186,0.15,0.346
25977,0.636,0.096,0.158,0.11
25978,0.098,0.64,0.17,0.092
25979,0.674,0.086,0.14,0.1
25980,0.124,0.342,0.374,0.16
25981,0.636,0.092,0.136,0.136
25982,0.112,0.096,0.652,0.14
25983,0.37,0.136,0.398,0.096
25984,0.538,0.092,0.158,0.212
25985,0.392,0.086,0.158,0.364
25986,0.566,0.106,0.106,0.222
25987,0.114,0.074,0.68,0.132
25988,0.108,0.352,0.438,0.102
25989,0.106,0.324,0.128,0.442
25990,0.08,0.098,0.694,0.128
25991,0.38,0.128,0.176,0.316
25992,0.096,0.348,0.382,0.174
25993,0.17,0.306,0.142,0.382
25994,0.178,0.14,0.26,0.422
25995,0.134,0.442,0.102,0.322
25996,0.186,0.14,0.5,0.174
25997,0.284,0.128,0.224,0.364
25998,0.276,0.226,0.12,0.378
25999,0.098,0.18,0.558,0.164
26000,0.162,0.238,0.216,0.384
26001,0.192,0.492,0.118,0.198
26002,0.456,0.152,0.134,0.258
26003,0.144,0.17,0.23,0.456
26004,0.184,0.448,0.102,0.266
26005,0.102,0.226,0.362,0.31
26006,0.104,0.47,0.124,0.302
26007,0.254,0.516,0.08,0.15
26008,0.11,0.102,0.518,0.27
26009,0.192,0.514,0.146,0.148
26010,0.2,0.132,0.284,0.384
26011,0.59,0.116,0.124,0.17
26012,0.29,0.176,0.272,0.262
26013,0.128,0.332,0.128,0.412
26014,0.166,0.336,0.23,0.268
26015,0.118,0.44,0.302,0.14
26016,0.332,0.178,0.278,0.212
26017,0.454,0.118,0.172,0.256
26018,0.204,0.328,0.106,0.362
26019,0.198,0.454,0.256,0.092
26020,0.248,0.096,0.372,0.284
26021,0.09,0.494,0.15,0.266
26022,0.184,0.272,0.21,0.334
26023,0.142,0.392,0.326,0.14
26024,0.314,0.11,0.358,0.218
26025,0.246,0.34,0.13,0.284
26026,0.192,0.286,0.132,0.39
26027,0.308,0.146,0.408,0.138
26028,0.252,0.144,0.2,0.404
26029,0.114,0.248,0.234,0.404
26030,0.396,0.176,0.11,0.318
26031,0.126,0.452,0.204,0.218
26032,0.334,0.132,0.21,0.324
26033,0.294,0.27,0.092,0.344
26034,0.144,0.13,0.538,0.188
26035,0.318,0.11,0.218,0.354
26036,0.192,0.114,0.508,0.186
26037,0.1,0.694,0.116,0.09
26038,0.12,0.248,0.114,0.518
26039,0.152,0.106,0.25,0.492
26040,0.134,0.248,0.502,0.116
26041,0.37,0.118,0.15,0.362
26042,0.124,0.302,0.104,0.47
26043,0.104,0.146,0.63,0.12
26044,0.54,0.196,0.086,0.178
26045,0.226,0.554,0.09,0.13
26046,0.27,0.128,0.172,0.43
26047,0.276,0.16,0.172,0.392
26048,0.118,0.25,0.2,0.432
26049,0.096,0.244,0.51,0.15
26050,0.156,0.092,0.39,0.362
26051,0.094,0.344,0.084,0.478
26052,0.134,0.148,0.132,0.586
26053,0.092,0.202,0.56,0.146
26054,0.134,0.218,0.188,0.46
26055,0.298,0.168,0.1,0.434
26056,0.204,0.122,0.206,0.468
26057,0.168,0.516,0.22,0.096
26058,0.124,0.27,0.106,0.5
26059,0.31,0.218,0.112,0.36
26060,0.226,0.264,0.084,0.426
26061,0.52,0.168,0.094,0.218
26062,0.096,0.298,0.202,0.404
26063,0.162,0.076,0.39,0.372
26064,0.12,0.092,0.342,0.446
26065,0.292,0.234,0.094,0.38
26066,0.23,0.194,0.126,0.45
26067,0.634,0.102,0.15,0.114
26068,0.158,0.36,0.104,0.378
26069,0.08,0.184,0.308,0.428
26070,0.36,0.09,0.058,0.492
26071,0.118,0.152,0.068,0.662
26072,0.064,0.102,0.764,0.07
26073,0.126,0.66,0.074,0.14
26074,0.078,0.08,0.758,0.084
26075,0.494,0.11,0.104,0.292
26076,0.094,0.062,0.394,0.45
26077,0.114,0.614,0.076,0.196
26078,0.046,0.154,0.722,0.078
26079,0.078,0.128,0.328,0.466
26080,0.082,0.654,0.058,0.206
26081,0.096,0.07,0.362,0.472
26082,0.142,0.118,0.138,0.602
26083,0.064,0.298,0.106,0.532
26084,0.112,0.58,0.076,0.232
26085,0.138,0.116,0.092,0.654
26086,0.59,0.098,0.082,0.23
26087,0.096,0.14,0.366,0.398
26088,0.128,0.12,0.126,0.626
26089,0.162,0.122,0.136,0.58
26090,0.176,0.062,0.524,0.238
26091,0.066,0.104,0.432,0.398
26092,0.134,0.228,0.076,0.562
26093,0.528,0.114,0.054,0.304
26094,0.154,0.092,0.148,0.606
26095,0.074,0.162,0.144,0.62
26096,0.598,0.08,0.104,0.218
26097,0.07,0.214,0.108,0.608
26098,0.672,0.074,0.07,0.184
26099,0.116,0.17,0.106,0.608
26100,0.544,0.096,0.092,0.268
26101,0.626,0.092,0.032,0.25
26102,0.116,0.078,0.18,0.626
26103,0.046,0.444,0.054,0.456
26104,0.076,0.156,0.134,0.634
26105,0.172,0.09,0.12,0.618
26106,0.044,0.564,0.086,0.306
26107,0.488,0.19,0.162,0.16
26108,0.162,0.3,0.236,0.302
26109,0.326,0.184,0.142,0.348
26110,0.634,0.158,0.116,0.092
26111,0.156,0.15,0.524,0.17
26112,0.124,0.482,0.136,0.258
26113,0.466,0.182,0.168,0.184
26114,0.552,0.198,0.134,0.116
26115,0.59,0.168,0.15,0.092
26116,0.148,0.166,0.544,0.142
26117,0.226,0.334,0.178,0.262
26118,0.346,0.188,0.2,0.266
26119,0.158,0.562,0.182,0.098
26120,0.194,0.48,0.132,0.194
26121,0.42,0.124,0.156,0.3
26122,0.182,0.162,0.316,0.34
26123,0.106,0.164,0.422,0.308
26124,0.106,0.138,0.452,0.304
26125,0.252,0.18,0.434,0.134
26126,0.52,0.086,0.216,0.178
26127,0.546,0.292,0.042,0.12
26128,0.2,0.262,0.084,0.454
26129,0.092,0.226,0.582,0.1
26130,0.572,0.086,0.204,0.138
26131,0.498,0.084,0.158,0.26
26132,0.07,0.08,0.694,0.156
26133,0.05,0.622,0.17,0.158
26134,0.076,0.682,0.108,0.134
26135,0.08,0.37,0.074,0.476
26136,0.45,0.276,0.062,0.212
26137,0.102,0.676,0.084,0.138
26138,0.064,0.468,0.052,0.416
26139,0.07,0.546,0.06,0.324
26140,0.46,0.056,0.102,0.382
26141,0.308,0.064,0.046,0.582
26142,0.062,0.672,0.092,0.174
26143,0.06,0.2,0.444,0.296
26144,0.05,0.108,0.35,0.492
26145,0.402,0.218,0.114,0.266
26146,0.15,0.126,0.416,0.308
26147,0.136,0.488,0.162,0.214
26148,0.442,0.19,0.138,0.23
26149,0.092,0.5,0.124,0.284
26150,0.182,0.252,0.11,0.456
26151,0.26,0.1,0.246,0.394
26152,0.096,0.426,0.112,0.366
26153,0.104,0.1,0.322,0.474
26154,0.176,0.208,0.114,0.502
26155,0.132,0.462,0.156,0.25
26156,0.138,0.152,0.204,0.506
26157,0.11,0.122,0.556,0.212
26158,0.476,0.194,0.112,0.218
26159,0.102,0.17,0.406,0.322
26160,0.128,0.134,0.286,0.452
26161,0.116,0.178,0.158,0.548
26162,0.13,0.122,0.512,0.236
26163,0.464,0.128,0.098,0.31
26164,0.108,0.556,0.174,0.162
26165,0.306,0.2,0.286,0.208
26166,0.326,0.256,0.316,0.102
26167,0.254,0.292,0.124,0.33
26168,0.162,0.264,0.306,0.268
26169,0.368,0.196,0.17,0.266
26170,0.132,0.478,0.196,0.194
26171,0.148,0.172,0.586,0.094
26172,0.144,0.372,0.334,0.15
26173,0.076,0.268,0.438,0.218
26174,0.104,0.292,0.446,0.158
26175,0.08,0.654,0.108,0.158
26176,0.15,0.186,0.392,0.272
26177,0.072,0.15,0.296,0.482
26178,0.112,0.328,0.168,0.392
26179,0.49,0.26,0.086,0.164
26180,0.344,0.402,0.104,0.15
26181,0.212,0.356,0.14,0.292
26182,0.1,0.464,0.208,0.228
26183,0.46,0.198,0.226,0.116
26184,0.126,0.098,0.552,0.224
26185,0.208,0.466,0.238,0.088
26186,0.12,0.246,0.378,0.256
26187,0.368,0.232,0.242,0.158
26188,0.098,0.326,0.37,0.206
26189,0.496,0.116,0.162,0.226
26190,0.358,0.212,0.236,0.194
26191,0.488,0.29,0.08,0.142
26192,0.068,0.312,0.502,0.118
26193,0.148,0.312,0.232,0.308
26194,0.1,0.544,0.112,0.244
26195,0.1,0.466,0.248,0.186
26196,0.144,0.09,0.448,0.318
26197,0.164,0.24,0.164,0.432
26198,0.08,0.746,0.072,0.102
26199,0.374,0.18,0.148,0.298
26200,0.114,0.374,0.234,0.278
26201,0.362,0.226,0.08,0.332
26202,0.588,0.09,0.182,0.14
26203,0.476,0.28,0.118,0.126
26204,0.37,0.208,0.142,0.28
26205,0.108,0.278,0.292,0.322
26206,0.16,0.226,0.092,0.522
26207,0.312,0.286,0.156,0.246
26208,0.246,0.11,0.358,0.286
26209,0.42,0.308,0.082,0.19
26210,0.596,0.09,0.192,0.122
26211,0.146,0.308,0.186,0.36
26212,0.166,0.34,0.164,0.33
26213,0.214,0.518,0.112,0.156
26214,0.16,0.256,0.474,0.11
26215,0.154,0.466,0.172,0.208
26216,0.1,0.296,0.316,0.288
26217,0.156,0.218,0.156,0.47
26218,0.21,0.564,0.172,0.054
26219,0.374,0.096,0.152,0.378
26220,0.072,0.204,0.628,0.096
26221,0.084,0.186,0.538,0.192
26222,0.556,0.142,0.126,0.176
26223,0.166,0.486,0.118,0.23
26224,0.384,0.126,0.37,0.12
26225,0.116,0.186,0.422,0.276
26226,0.292,0.504,0.098,0.106
26227,0.118,0.466,0.22,0.196
26228,0.174,0.192,0.304,0.33
26229,0.118,0.288,0.11,0.484
26230,0.108,0.514,0.278,0.1
26231,0.568,0.156,0.124,0.152
26232,0.174,0.168,0.308,0.35
26233,0.48,0.16,0.146,0.214
26234,0.57,0.1,0.17,0.16
26235,0.1,0.274,0.182,0.444
26236,0.092,0.21,0.412,0.286
26237,0.134,0.454,0.108,0.304
26238,0.19,0.5,0.132,0.178
26239,0.362,0.198,0.204,0.236
26240,0.092,0.094,0.536,0.278
26241,0.082,0.244,0.582,0.092
26242,0.116,0.434,0.372,0.078
26243,0.102,0.726,0.072,0.1
26244,0.096,0.13,0.192,0.582
26245,0.126,0.114,0.668,0.092
26246,0.342,0.116,0.488,0.054
26247,0.494,0.054,0.148,0.304
26248,0.068,0.556,0.094,0.282
26249,0.202,0.234,0.048,0.516
26250,0.494,0.062,0.068,0.376
26251,0.128,0.106,0.106,0.66
26252,0.054,0.624,0.104,0.218
26253,0.088,0.296,0.114,0.502
26254,0.084,0.084,0.528,0.304
26255,0.096,0.102,0.19,0.612
26256,0.598,0.076,0.086,0.24
26257,0.148,0.07,0.384,0.398
26258,0.094,0.088,0.702,0.116
26259,0.356,0.074,0.272,0.298
26260,0.636,0.096,0.084,0.184
26261,0.132,0.124,0.066,0.678
26262,0.688,0.072,0.066,0.174
26263,0.068,0.57,0.096,0.266
26264,0.094,0.168,0.16,0.578
26265,0.48,0.086,0.12,0.314
26266,0.098,0.386,0.164,0.352
26267,0.156,0.082,0.56,0.202
26268,0.072,0.072,0.476,0.38
26269,0.354,0.08,0.25,0.316
26270,0.142,0.632,0.076,0.15
26271,0.102,0.104,0.712,0.082
26272,0.052,0.536,0.084,0.328
26273,0.254,0.234,0.122,0.39
26274,0.786,0.102,0.054,0.058
26275,0.122,0.726,0.068,0.084
26276,0.168,0.098,0.368,0.366
26277,0.056,0.098,0.546,0.3
26278,0.114,0.22,0.406,0.26
26279,0.146,0.142,0.548,0.164
26280,0.178,0.116,0.47,0.236
26281,0.468,0.188,0.122,0.222
26282,0.174,0.426,0.144,0.256
26283,0.116,0.208,0.422,0.254
26284,0.368,0.328,0.096,0.208
26285,0.146,0.256,0.382,0.216
26286,0.634,0.09,0.212,0.064
26287,0.154,0.228,0.3,0.318
26288,0.118,0.49,0.216,0.176
26289,0.2,0.356,0.108,0.336
26290,0.162,0.14,0.596,0.102
26291,0.204,0.344,0.222,0.23
26292,0.306,0.118,0.252,0.324
26293,0.248,0.208,0.162,0.382
26294,0.112,0.574,0.14,0.174
26295,0.134,0.446,0.164,0.256
26296,0.188,0.27,0.178,0.364
26297,0.242,0.16,0.318,0.28
26298,0.194,0.218,0.318,0.27
26299,0.146,0.434,0.256,0.164
26300,0.268,0.128,0.422,0.182
26301,0.214,0.394,0.106,0.286
26302,0.216,0.576,0.11,0.098
26303,0.254,0.288,0.186,0.272
26304,0.128,0.146,0.368,0.358
26305,0.54,0.19,0.088,0.182
26306,0.2,0.124,0.138,0.538
26307,0.106,0.426,0.362,0.106
26308,0.178,0.12,0.176,0.526
26309,0.15,0.398,0.112,0.34
26310,0.11,0.36,0.356,0.174
26311,0.368,0.336,0.134,0.162
26312,0.182,0.556,0.152,0.11
26313,0.174,0.414,0.204,0.208
26314,0.098,0.288,0.306,0.308
26315,0.346,0.288,0.138,0.228
26316,0.134,0.084,0.116,0.666
26317,0.156,0.254,0.12,0.47
26318,0.082,0.252,0.262,0.404
26319,0.464,0.056,0.216,0.264
26320,0.098,0.158,0.064,0.68
26321,0.518,0.084,0.094,0.304
26322,0.55,0.096,0.102,0.252
26323,0.086,0.44,0.364,0.11
26324,0.108,0.138,0.084,0.67
26325,0.146,0.07,0.336,0.448
26326,0.696,0.094,0.098,0.112
26327,0.544,0.054,0.058,0.344
26328,0.106,0.524,0.052,0.318
26329,0.086,0.068,0.48,0.366
26330,0.09,0.092,0.182,0.636
26331,0.34,0.072,0.07,0.518
26332,0.062,0.168,0.066,0.704
26333,0.178,0.102,0.162,0.558
26334,0.478,0.066,0.062,0.394
26335,0.202,0.298,0.246,0.254
26336,0.25,0.148,0.18,0.422
26337,0.398,0.114,0.346,0.142
26338,0.1,0.416,0.138,0.346
26339,0.104,0.446,0.154,0.296
26340,0.13,0.132,0.296,0.442
26341,0.076,0.116,0.704,0.104
26342,0.372,0.17,0.308,0.15
26343,0.162,0.442,0.252,0.144
26344,0.16,0.288,0.318,0.234
26345,0.194,0.17,0.5,0.136
26346,0.108,0.114,0.212,0.566
26347,0.154,0.582,0.108,0.156
26348,0.094,0.19,0.544,0.172
26349,0.086,0.154,0.588,0.172
26350,0.22,0.122,0.296,0.362
26351,0.108,0.414,0.262,0.216
26352,0.106,0.284,0.152,0.458
26353,0.134,0.35,0.178,0.338
26354,0.138,0.19,0.436,0.236
26355,0.054,0.108,0.07,0.768
26356,0.54,0.1,0.284,0.076
26357,0.09,0.116,0.476,0.318
26358,0.084,0.112,0.314,0.49
26359,0.074,0.114,0.072,0.74
26360,0.118,0.732,0.082,0.068
26361,0.114,0.06,0.242,0.584
26362,0.124,0.084,0.056,0.736
26363,0.096,0.188,0.058,0.658
26364,0.332,0.052,0.086,0.53
26365,0.074,0.13,0.068,0.728
26366,0.244,0.136,0.458,0.162
26367,0.14,0.062,0.086,0.712
26368,0.124,0.108,0.232,0.536
26369,0.058,0.262,0.096,0.584
26370,0.77,0.056,0.098,0.076
26371,0.086,0.066,0.448,0.4
26372,0.088,0.778,0.088,0.046
26373,0.14,0.518,0.142,0.2
26374,0.196,0.174,0.208,0.422
26375,0.136,0.132,0.538,0.194
26376,0.436,0.172,0.166,0.226
26377,0.226,0.23,0.114,0.43
26378,0.142,0.128,0.334,0.396
26379,0.09,0.232,0.478,0.2
26380,0.098,0.206,0.374,0.322
26381,0.542,0.116,0.186,0.156
26382,0.246,0.172,0.31,0.272
26383,0.184,0.496,0.102,0.218
26384,0.186,0.114,0.332,0.368
26385,0.156,0.25,0.17,0.424
26386,0.106,0.106,0.382,0.406
26387,0.208,0.188,0.19,0.414
26388,0.224,0.192,0.306,0.278
26389,0.136,0.458,0.132,0.274
26390,0.212,0.376,0.23,0.182
26391,0.414,0.11,0.36,0.116
26392,0.116,0.594,0.184,0.106
26393,0.122,0.182,0.272,0.424
26394,0.344,0.138,0.106,0.412
26395,0.64,0.088,0.11,0.162
26396,0.394,0.118,0.142,0.346
26397,0.202,0.166,0.2,0.432
26398,0.316,0.132,0.128,0.424
26399,0.142,0.34,0.116,0.402
26400,0.332,0.116,0.178,0.374
26401,0.35,0.162,0.188,0.3
26402,0.084,0.386,0.126,0.404
26403,0.102,0.606,0.094,0.198
26404,0.538,0.11,0.124,0.228
26405,0.12,0.688,0.106,0.086
26406,0.142,0.108,0.54,0.21
26407,0.17,0.092,0.328,0.41
26408,0.18,0.108,0.24,0.472
26409,0.11,0.574,0.118,0.198
26410,0.134,0.116,0.318,0.432
26411,0.242,0.446,0.194,0.118
26412,0.248,0.25,0.192,0.31
26413,0.132,0.154,0.512,0.202
26414,0.12,0.17,0.314,0.396
26415,0.378,0.278,0.184,0.16
26416,0.14,0.212,0.412,0.236
26417,0.114,0.514,0.144,0.228
26418,0.224,0.136,0.206,0.434
26419,0.132,0.246,0.178,0.444
26420,0.26,0.126,0.152,0.462
26421,0.464,0.164,0.124,0.248
26422,0.32,0.156,0.184,0.34
26423,0.134,0.274,0.276,0.316
26424,0.41,0.17,0.1,0.32
26425,0.206,0.2,0.328,0.266
26426,0.178,0.152,0.278,0.392
26427,0.17,0.462,0.156,0.212
26428,0.206,0.298,0.174,0.322
26429,0.126,0.522,0.192,0.16
26430,0.264,0.2,0.212,0.324
26431,0.386,0.39,0.122,0.102
26432,0.1,0.444,0.208,0.248
26433,0.382,0.27,0.17,0.178
26434,0.182,0.428,0.166,0.224
26435,0.38,0.158,0.182,0.28
26436,0.348,0.204,0.304,0.144
26437,0.102,0.122,0.602,0.174
26438,0.158,0.304,0.404,0.134
26439,0.112,0.134,0.622,0.132
26440,0.12,0.526,0.228,0.126
26441,0.09,0.572,0.142,0.196
26442,0.444,0.196,0.146,0.214
26443,0.528,0.132,0.214,0.126
26444,0.54,0.232,0.112,0.116
26445,0.344,0.34,0.144,0.172
26446,0.318,0.406,0.134,0.142
26447,0.226,0.386,0.242,0.146
26448,0.406,0.188,0.226,0.18
26449,0.348,0.19,0.128,0.334
26450,0.35,0.126,0.068,0.456
26451,0.212,0.372,0.258,0.158
26452,0.112,0.424,0.12,0.344
26453,0.076,0.296,0.442,0.186
26454,0.278,0.112,0.236,0.374
26455,0.148,0.316,0.09,0.446
26456,0.178,0.144,0.276,0.402
26457,0.142,0.262,0.306,0.29
26458,0.138,0.36,0.078,0.424
26459,0.094,0.154,0.384,0.368
26460,0.108,0.218,0.106,0.568
26461,0.126,0.3,0.354,0.22
26462,0.284,0.346,0.088,0.282
26463,0.092,0.132,0.48,0.296
26464,0.104,0.21,0.24,0.446
26465,0.1,0.358,0.16,0.382
26466,0.168,0.36,0.078,0.394
26467,0.462,0.104,0.098,0.336
26468,0.45,0.35,0.104,0.096
26469,0.382,0.236,0.104,0.278
26470,0.094,0.328,0.3,0.278
26471,0.492,0.218,0.234,0.056
26472,0.056,0.1,0.746,0.098
26473,0.466,0.14,0.104,0.29
26474,0.07,0.308,0.498,0.124
26475,0.266,0.122,0.33,0.282
26476,0.098,0.246,0.23,0.426
26477,0.134,0.158,0.446,0.262
26478,0.316,0.222,0.308,0.154
26479,0.202,0.214,0.404,0.18
26480,0.378,0.21,0.178,0.234
26481,0.104,0.138,0.494,0.264
26482,0.188,0.098,0.464,0.25
26483,0.292,0.204,0.23,0.274
26484,0.126,0.098,0.594,0.182
26485,0.084,0.656,0.188,0.072
26486,0.388,0.184,0.242,0.186
26487,0.068,0.216,0.502,0.214
26488,0.218,0.158,0.178,0.446
26489,0.17,0.2,0.224,0.406
26490,0.238,0.238,0.172,0.352
26491,0.554,0.264,0.086,0.096
26492,0.302,0.312,0.12,0.266
26493,0.094,0.076,0.392,0.438
26494,0.17,0.596,0.07,0.164
26495,0.314,0.166,0.12,0.4
26496,0.194,0.128,0.528,0.15
26497,0.206,0.08,0.412,0.302
26498,0.43,0.1,0.092,0.378
26499,0.15,0.084,0.262,0.504
26500,0.18,0.396,0.08,0.344
26501,0.266,0.222,0.106,0.406
26502,0.308,0.222,0.192,0.278
26503,0.084,0.632,0.102,0.182
26504,0.126,0.098,0.144,0.632
26505,0.104,0.358,0.19,0.348
26506,0.184,0.356,0.246,0.214
26507,0.45,0.23,0.156,0.164
26508,0.182,0.406,0.128,0.284
26509,0.332,0.398,0.132,0.138
26510,0.212,0.35,0.17,0.268
26511,0.134,0.576,0.204,0.086
26512,0.114,0.384,0.15,0.352
26513,0.114,0.482,0.318,0.086
26514,0.1,0.454,0.204,0.242
26515,0.276,0.11,0.554,0.06
26516,0.326,0.132,0.17,0.372
26517,0.388,0.162,0.168,0.282
26518,0.272,0.134,0.332,0.262
26519,0.414,0.132,0.238,0.216
26520,0.506,0.246,0.12,0.128
26521,0.12,0.494,0.132,0.254
26522,0.544,0.206,0.164,0.086
26523,0.134,0.582,0.13,0.154
26524,0.25,0.266,0.076,0.408
26525,0.23,0.094,0.174,0.502
26526,0.114,0.524,0.268,0.094
26527,0.224,0.118,0.332,0.326
26528,0.104,0.504,0.288,0.104
26529,0.188,0.132,0.552,0.128
26530,0.49,0.222,0.086,0.202
26531,0.23,0.314,0.266,0.19
26532,0.232,0.522,0.098,0.148
26533,0.19,0.516,0.108,0.186
26534,0.492,0.266,0.124,0.118
26535,0.108,0.41,0.372,0.11
26536,0.142,0.234,0.176,0.448
26537,0.3,0.456,0.096,0.148
26538,0.102,0.198,0.44,0.26
26539,0.244,0.366,0.262,0.128
26540,0.318,0.446,0.09,0.146
26541,0.324,0.138,0.124,0.414
26542,0.274,0.25,0.186,0.29
26543,0.178,0.338,0.112,0.372
26544,0.176,0.534,0.116,0.174
26545,0.376,0.142,0.106,0.376
26546,0.148,0.422,0.208,0.222
26547,0.508,0.172,0.112,0.208
26548,0.43,0.122,0.344,0.104
26549,0.082,0.336,0.422,0.16
26550,0.358,0.144,0.354,0.144
26551,0.286,0.196,0.41,0.108
26552,0.348,0.12,0.332,0.2
26553,0.396,0.34,0.136,0.128
26554,0.286,0.43,0.21,0.074
26555,0.102,0.33,0.276,0.292
26556,0.37,0.134,0.228,0.268
26557,0.254,0.102,0.262,0.382
26558,0.086,0.4,0.392,0.122
26559,0.288,0.422,0.102,0.188
26560,0.1,0.112,0.578,0.21
26561,0.084,0.538,0.138,0.24
26562,0.074,0.402,0.406,0.118
